date,time,end_date,status,ip_address,progress,duration_in_seconds,finished,recorded_date,response_id,recipient_last_name,recipient_first_name,recipient_email,external_reference,location_latitude,location_longitude,distribution_channel,user_language,consent,self_1,self_2,self_3,self_4,self_5,self_6,self_7,self_8,self_timing_first_click,self_timing_last_click,self_timing_page_submit,self_timing_click_count,stereotype_1,stereotype_2,stereotype_3,stereotype_4,stereotype_5,stereotype_6,stereotype_7,stereotype_8,stereotype_timing_first_click,stereotype_timing_last_click,stereotype_timing_page_submit,stereotype_timing_click_count,sci_fi,vacation,scary_movie,sports,outdoor_art,food,robert_1,robert_2,robert_3,robert_4,robert_5,robert_6,robert_7,robert_8,rob_timing_first_click,rob_timing_last_click,rob_timing_page_submit,rob_timing_click_count,imp_gw,worried_gw,harm_personally,harm_future_gen,why_advocacy,feedback_ccl,age,fam_inc,gender,gender_5_text,race,race_6_text,race_7_text,ideology,dem_rep,dem_rep_4_text,dem_strong_weak,rep_strong_weak,closer_dem_rep,use_data,use_data_no,group,duration_in_minutes
2021-03-22,13:08:34,2021-03-22 13:17:58,IP Address,71.95.118.112,100,563,True,2021-03-22 13:17:59,R_1FsoXxrNPFJS3fj,NA,NA,NA,NA,46.251495361328125,-119.10340118408203125,anonymous,EN,"Yes, I am over the age of 18 and agree to participate in this study.",5,6,8,7,3,4,1,2,0,0,57.628,0,4,1,2,3,6,5,8,7,0,0,38.575,0,No,Adventurous,Yes,No,Camping,Savory,1,2,3,4,5,6,8,7,0,0,59.217,0,Extremely important,Very worried,A moderate amount,A great deal,"Climate change and environmental conservation have always been important to me. I was introduced to my local CCL chapter and immediately got involved. I think that CCL's policies (such as CF&D) are effective; because they are bipartisan, they are also more likely to become (and remain) federal policy.","Yes. I wish that we could attract more young people to the organization; I'm 29 and most of the active members in my chapter are at least 60. This isn't a bad thing by any means, but it DOES mean that us active members are overworked!",29,"$75,001 - $100,000",Male,NA,White / Caucasian,NA,NA,Very liberal,Democrat,NA,Not Very Strong Democrat,NA,NA,"Yes, you can use my data.",NA,Different,9.383333333333333
2021-03-22,13:25:28,2021-03-22 13:45:55,IP Address,174.83.252.5,100,1226,True,2021-03-22 13:45:55,R_bCPcMw3MBixm2kN,NA,NA,NA,NA,39.198699951171875,-119.75260162353515625,anonymous,EN,"Yes, I am over the age of 18 and agree to participate in this study.",5,6,8,7,4,3,2,1,0,0,190.13,0,2,1,4,3,8,7,6,5,0,0,93.652,0,Yes,Adventurous,No,No,Camping,Savory,4,1,3,2,6,7,8,5,0,0,75.969,0,Extremely important,Very worried,Only a little,A great deal,"To address the problem that people have created, global warming.  

The results of the 2016 presidential election and the idiot that was put in that office.  I wanted to do more than sign online petitions and financially support environmentally friendly candidates.  CCL's focus and methods provide me the  opportunity to do more and hopefully make a difference.","In a sense, it has been welcoming.  I've met a lot of good like-minded people with a common cause.",68,"$50,001 - $75,000",Male,NA,White / Caucasian,NA,NA,Liberal,Democrat,NA,Strong Democrat,NA,NA,"Yes, you can use my data.",NA,Similar,20.433333333333334
2021-03-22,13:51:40,2021-03-22 14:16:01,IP Address,68.13.132.64,100,1461,True,2021-03-22 14:16:02,R_qx8qoNLX9MO0slb,NA,NA,NA,NA,41.2975006103515625,-96.09929656982421875,anonymous,EN,"Yes, I am over the age of 18 and agree to participate in this study.",4,5,2,6,7,8,1,3,106.037,227.897,231.833,25,3,1,2,5,4,8,6,7,14.883,73.62,75.735,16,No,Relaxing,No,No,Staying in and watching TV shows,Savory,2,1,4,3,6,5,8,7,15.896,91.147,98.25,21,Extremely important,Very worried,A great deal,A great deal,"I got involved with climate advocacy because I’m extremely worried about climate change and wanted to be part of finding and helping with a solution. I got involved with CCL for the following reasons: (1) The organization is sharply and singly focused on one, high-impact climate policy solution; (2) the organization makes it possible for me to work directly on and with my member of Congress; and (3) the organization has robust training tools for its members and a very approachable, accessible staff. I also like the fact that it is non-partisan and promotes civil conversation looking for areas of collaboration and consensus.","Absolutely! To a person the organization is welcoming, friendly and helpful. It promotes teamwork. It does not micromanage its members, but at the same time it’s always there providing direction and guidance.",64,"$100,001 - $150,000",Female,NA,White / Caucasian,NA,NA,Moderate,Independent,NA,NA,NA,Closer to Democratic Party,"Yes, you can use my data.",NA,Similar,24.35
2021-03-22,14:21:16,2021-03-22 14:30:38,IP Address,184.183.92.253,100,562,True,2021-03-22 14:30:38,R_3rV6kKi4PaPXO9H,NA,NA,NA,NA,32.246002197265625,-110.91770172119140625,anonymous,EN,"Yes, I am over the age of 18 and agree to participate in this study.",3,4,2,7,5,8,1,6,81.414,81.414,93.459,1,1,4,3,5,2,6,7,8,0,0,26.774,0,No,Adventurous,No,No,Camping,Sweet,2,1,3,4,6,8,5,7,28.291,28.291,38.609,1,Extremely important,Very worried,A moderate amount,A great deal,"I have been environmentally engaged since I was in high school, about 60 years ago.  As a high school student, I personally joined the Western Pensylvania Conservancy.  I am also a member of the American Meterological Society, so I deeply understand what is going on.","I have not been very active in the CCL actually, so I don't know.",71,"Over $150,000",Male,NA,White / Caucasian,NA,NA,Liberal,Democrat,NA,Strong Democrat,NA,NA,"Yes, you can use my data.",NA,Similar,9.366666666666667
2021-03-15,14:45:02,2021-03-15 14:56:28,IP Address,216.225.32.65,98,685,False,2021-03-22 14:56:29,R_2YrAkoIMgVDbiLd,NA,NA,NA,NA,NA,NA,anonymous,EN,"Yes, I am over the age of 18 and agree to participate in this study.",4,6,7,8,3,2,1,5,13.897,84.95,90.063,19,4,3,1,2,8,6,5,7,7.068,103.773,105.366,30,No,Relaxing,No,No,Camping,Savory,2,4,1,3,7,8,5,6,3.947,28.613,29.443,13,Extremely important,Very worried,NA,A great deal,"I am interested because I have an understanding that we are at a critical point for addressing climate change, and I want to see action before further predictable harm comes to our Earth, especially for struggling and developing nations.",It's great,69,"$75,001 - $100,000",Female,NA,White / Caucasian,NA,NA,Liberal,Democrat,NA,Strong Democrat,NA,NA,"Yes, you can use my data.",NA,Different,11.416666666666666
2021-03-22,15:51:01,2021-03-22 16:10:17,IP Address,72.169.80.87,100,1155,True,2021-03-22 16:10:17,R_An5DZkjLTX1cVcl,NA,NA,NA,NA,32.7787017822265625,-96.8217010498046875,anonymous,EN,"Yes, I am over the age of 18 and agree to participate in this study.",5,8,4,7,6,1,3,2,61.4,61.4,90.127,1,2,1,3,4,7,5,8,6,91.279,91.279,92.698,1,No,Relaxing,No,No,Camping,Savory,4,3,5,6,7,1,2,8,106.364,106.364,107.874,1,Extremely important,Very worried,A moderate amount,A great deal,Concern for the future of my sons and grand kids. Would like to do more but health problems have prevented involvement.,I have great respect for the volunteers and felt very welcomed when I did attend meetings and events. The leaders are excellent!,78,"$50,001 - $75,000",Female,NA,White / Caucasian,NA,NA,Liberal,Democrat,NA,Strong Democrat,NA,NA,"Yes, you can use my data.",NA,Similar,19.25
2021-03-22,17:00:59,2021-03-22 17:16:03,IP Address,205.169.29.170,100,903,True,2021-03-22 17:16:03,R_3efYOPcrtssIAQF,NA,NA,NA,NA,40.0142059326171875,-105.28530120849609375,anonymous,EN,"Yes, I am over the age of 18 and agree to participate in this study.",3,5,7,6,8,1,2,4,0,0,165.134,0,1,2,6,3,8,5,4,7,0,0,62.409,0,Yes,Adventurous,Yes,No,Camping,Savory,2,6,5,7,8,1,4,3,0,0,78.258,0,Extremely important,Very worried,A moderate amount,A great deal,"I feel we must, each of us, become proactive in supporting initiatives that target climate change mitigation.  I believe CCL's stance is pragmatic and supportable by a bipartisan consensus.","It is a welcoming space.  My complaints are not with CCL, but with myself.  I hope to make more time available and be more engaged a time goes by.",63,"$50,001 - $75,000",Male,NA,White / Caucasian,NA,NA,Moderate,Republican,NA,NA,Not Very Strong Republican,NA,"Yes, you can use my data.",NA,Different,15.05
2021-03-22,17:45:54,2021-03-22 18:20:12,IP Address,98.219.136.138,100,2058,True,2021-03-22 18:20:12,R_2SuALCHkizququi,NA,NA,NA,NA,40.3766937255859375,-79.8112030029296875,anonymous,EN,"Yes, I am over the age of 18 and agree to participate in this study.",7,5,8,4,6,2,3,1,0,0,253.168,0,2,1,4,3,6,8,7,5,0,0,109.781,0,Yes,Adventurous,No,No,Camping,Savory,4,1,6,7,3,2,5,8,0,0,371.402,0,Extremely important,Very worried,A moderate amount,A great deal,"CCL's respectful, non-partisan/bi-partisan attitude, emphasis on listening and identifying other people's deepest and highest values and concerns, which are often implicit and assumed rather than made explicit. CCL's refreshingly balanced and positive vision of the roles of both government and market economies -- and how they should function.","I benefitted from observing CCL grow in size and impact in two different urban regional communities: Chicago and Pittsburgh. Chicago was big and with  CCL members spread over a wider region. Pittsburgh was smaller and with members living closer together, has made it easier to develop a closer and more intimate sense of community, as well as significant impact on local political will. Higher density of leaders, young and old, male and female, with significant writing, strategic and organizational skills, has allowed me to relax and focus my input on a few things that I can do best.",72,"$50,001 - $75,000",Male,NA,White / Caucasian,NA,NA,Liberal,Independent,NA,NA,NA,Closer to Democratic Party,"Yes, you can use my data.",NA,Different,34.3
2021-03-22,17:09:45,2021-03-22 18:21:13,IP Address,72.191.230.134,100,4287,True,2021-03-22 18:21:13,R_3emeWqzJk2PkfcK,NA,NA,NA,NA,32.921905517578125,-96.62139892578125,anonymous,EN,"Yes, I am over the age of 18 and agree to participate in this study.",5,7,4,6,2,3,1,8,0,0,148.248,0,6,1,3,2,5,4,7,8,0,0,63.986,0,Yes,Adventurous,Yes,No,Staying in and watching TV shows,Sweet,6,7,5,8,4,1,2,3,0,0,122.249,0,Extremely important,Very worried,NA,A great deal,"When I was around 16, I am 22 for context, I looked up what some of the biggest problems in the world were, which was when I really started to dive into the issues of climate change. From there I wanted to go to college to try to get an engineering job to help with the issues of climate change. While I was in college I signed up somewhere and my name was put on the database. A time later after I had moved and my info was updated in the roster, I was contacted by the new group and got involved.","I would just say that you get as much as you give if I was being frank and could only say one thing. A lot of chapters, from what I can tell, are fairly small and close nit. They're not unwelcoming, but it's not a routine as what most people would likely expect, but there's a lot of support from a lot of different directions once you know what you're doing. It can take a minute because there's everything everywhere, but once you get familiar with things and find your niche it's a lot of fun.",22,"$35,001 - $50,000",Male,NA,White / Caucasian,NA,NA,Liberal,Other (please specify),spoiler effect democrat,NA,NA,Closer to Democratic Party,"Yes, you can use my data.",NA,Similar,71.45
2021-03-22,18:27:05,2021-03-22 18:43:38,IP Address,67.253.125.27,100,993,True,2021-03-22 18:43:39,R_29aVNadBWQ6Y6eX,NA,NA,NA,NA,44.4662017822265625,-69.85900115966796875,anonymous,EN,"Yes, I am over the age of 18 and agree to participate in this study.",5,7,3,6,8,1,4,2,0,0,108.823,0,3,2,1,4,6,7,5,8,0,0,68.264,0,Yes,Relaxing,Yes,Yes,Camping,Savory,3,7,2,4,8,6,5,1,0,0,80.43,0,Extremely important,Very worried,A moderate amount,A great deal,The fact that it had bipartisan support and has a very realistic chance of being adopted in this country.  Too many other solutions require too much control by the government to get through the polarized US Congress that we have now.,Yes.  That's probably the most important requirement for a volunteer organization.,70,"$100,001 - $150,000",Male,NA,White / Caucasian,NA,NA,Liberal,Independent,NA,NA,NA,Closer to Democratic Party,"Yes, you can use my data.",NA,Similar,16.55
2021-03-22,18:36:59,2021-03-22 18:46:14,IP Address,67.10.202.240,100,554,True,2021-03-22 18:46:14,R_1loZWjd3A5lfJQu,NA,NA,NA,NA,32.8545074462890625,-97.13590240478515625,anonymous,EN,"Yes, I am over the age of 18 and agree to participate in this study.",5,8,4,6,7,2,1,3,0,0,76.424,0,2,1,4,3,7,5,6,8,0,0,72.96,0,Yes,Relaxing,No,No,Staying in and watching TV shows,Sweet,7,3,2,5,4,1,6,8,0,0,84.886,0,Very important,Somewhat worried,A moderate amount,A great deal,Presentations by Katharine Hayhoe and the argument from faith,"Yes, when I have the time for it.",47,"$100,001 - $150,000",Male,NA,White / Caucasian,NA,NA,Conservative,Other (please specify),Libertarian,NA,NA,Closer to Republican Party,"Yes, you can use my data.",NA,Different,9.233333333333333
2021-03-22,19:11:19,2021-03-22 19:38:46,IP Address,98.213.253.252,100,1646,True,2021-03-22 19:38:46,R_szmWNOZ6pexH2G5,NA,NA,NA,NA,42.273895263671875,-89.04740142822265625,anonymous,EN,"Yes, I am over the age of 18 and agree to participate in this study.",6,7,8,5,4,2,1,3,0,0,166.926,0,4,1,2,3,6,5,8,7,0,0,129.338,0,Yes,Adventurous,No,No,Camping,Savory,6,3,4,5,2,1,8,7,0,0,124.99,0,Extremely important,Very worried,A great deal,A great deal,"This is the basic statement that brought me into CCL.
 ""Citizens’ Climate Lobby is a nonprofit, nonpartisan, grassroots advocacy organization focused on national policies to address climate change solutions.

Our consistently respectful, nonpartisan approach to climate education is designed to create a broad, sustainable foundation for climate action across all geographic regions and political inclinations. By building upon shared values rather than partisan divides, and empowering our supporters to work in keeping with the concerns of their local communities, we work towards the adoption of fair, effective, and sustainable climate change solutions.""",I have had nothing but good relationships with all the CCL members I have meant over the years I've been a member. It's been educational and fun meeting others.,71,"$50,001 - $75,000",Male,NA,White / Caucasian,NA,NA,Liberal,Independent,NA,NA,NA,Closer to Democratic Party,"Yes, you can use my data.",NA,Similar,27.433333333333334
2021-03-23,01:06:02,2021-03-23 01:17:17,IP Address,72.219.117.102,100,675,True,2021-03-23 01:17:18,R_1F5o5OVvA5sIaTm,NA,NA,NA,NA,33.5408935546875,-117.78459930419921875,anonymous,EN,"Yes, I am over the age of 18 and agree to participate in this study.",4,7,8,6,5,1,2,3,0,0,147.678,0,4,2,1,3,5,6,8,7,0,0,77.268,0,Yes,Adventurous,No,No,Staying in and watching TV shows,Sweet,4,1,2,3,5,7,8,6,0,0,67.898,0,Extremely important,Very worried,A moderate amount,A great deal,Heard about CCL from a local retired history professor who wrote about climate in the local paper and struck me as smart and well-meaning.,very welcoming. You can participate at whatever level is comfortable for you.,69,"Over $150,000",Male,NA,White / Caucasian,NA,NA,Very liberal,Democrat,NA,Strong Democrat,NA,NA,"Yes, you can use my data.",NA,Similar,11.25
2021-03-23,06:37:43,2021-03-23 07:02:01,IP Address,66.227.208.97,100,1458,True,2021-03-23 07:02:02,R_sgRxjHJniR4hK6J,NA,NA,NA,NA,44.8155059814453125,-85.58029937744140625,anonymous,EN,"Yes, I am over the age of 18 and agree to participate in this study.",5,6,7,8,3,1,4,2,35.298,195.678,196.942,6,5,3,1,2,6,4,7,8,36.945,133.065,134.153,3,No,Adventurous,No,Yes,Camping,Savory,4,2,1,3,6,5,7,8,20.494,98.443,99.863,2,Extremely important,Very worried,A moderate amount,A great deal,To do something to save the planet for my grandchildren.,I have contacted the national leaders and recommended during the Trump administration that every time the GOP administration removed/reduced a statutory/regulatory environmental requirement (approximately 100X during the last 4plus years) that the negative impact be published/exploited Nationally.  The VP I emailed agreed.  However no action was ever taken.  Why has this still not taken place?????,70 (Retired),"$50,001 - $75,000",Male,NA,White / Caucasian,NA,NA,Very liberal,Democrat,NA,Strong Democrat,NA,NA,"Yes, you can use my data.",NA,Different,24.3
2021-03-23,07:11:22,2021-03-23 07:16:32,IP Address,71.193.140.14,100,310,True,2021-03-23 07:16:32,R_3eb2M7KGMzwq1xU,NA,NA,NA,NA,44.94659423828125,-123.010498046875,anonymous,EN,"Yes, I am over the age of 18 and agree to participate in this study.",3,4,7,5,2,1,8,6,1.192,59.126,60.54,16,7,1,5,6,2,4,8,3,11.174,48.347,49.021,25,Yes,Relaxing,Yes,Yes,Camping,Sweet,7,8,2,6,1,5,4,3,2.855,19.121,20.491,32,Very important,Somewhat worried,A moderate amount,A great deal,Fires,Yes,NA,"$25,001 - $35,000",Male,NA,Asian,NA,NA,Moderate,Independent,NA,NA,NA,Neither,"Yes, you can use my data.",NA,Different,5.166666666666667
2021-03-16,07:11:25,2021-03-16 07:26:00,IP Address,24.228.198.4,92,874,False,2021-03-23 07:26:01,R_1Qzpp3rgbYsGtcv,NA,NA,NA,NA,NA,NA,anonymous,EN,"Yes, I am over the age of 18 and agree to participate in this study.",5,7,3,8,6,4,1,2,100.306,100.306,101.406,1,4,2,1,3,5,8,6,7,63.512,63.512,64.955,1,Yes,Relaxing,No,No,Staying in and watching TV shows,Savory,1,4,2,3,5,6,7,8,0,0,183.166,0,Extremely important,Very worried,A moderate amount,A great deal,"I wanted to devote more time to helping solve some problems in the world. Studying various alternatives, I concluded that the single biggest problem we face is climate change. Further study convinced me that a fossil fuel tax was the single best thing we could do to address the problem. Another climate change organization pointed me to CCL, which seemed to offer some great ways I could be helpful.","Yes. I feel I haven't been as active as I should be. I'd like to get more involved. I'm not sure how to go about contacting local leaders and getting their support, and I'd like to learn how to do that.",68,"Over $150,000",Male,NA,White / Caucasian,NA,NA,Moderate,Democrat,NA,Strong Democrat,NA,NA,NA,NA,Similar,14.566666666666666
2021-03-23,10:18:23,2021-03-23 10:43:08,IP Address,198.210.92.184,100,1484,True,2021-03-23 10:43:08,R_1Ch1zTzy3pXkBOh,NA,NA,NA,NA,38.87890625,-99.339202880859375,anonymous,EN,"Yes, I am over the age of 18 and agree to participate in this study.",3,4,5,6,2,8,7,1,0,0,136.77,0,2,1,4,5,3,8,7,6,0,0,136.024,0,No,Adventurous,No,Yes,Camping,Savory,3,1,4,5,2,6,8,7,0,0,154.951,0,Extremely important,Somewhat worried,A moderate amount,A great deal,"I have been interested in the environment for a long time and trained and worked as a wildlife biologist for over 20 years.  The more I learned about environmental issues, the more concerned I got about climate change, not just its effects on wildlife but on people.  I learned about CCL from my brother who is a volunteer in another state.  The more I learned the more I thought I needed to start volunteering.","The people are very welcoming.  I almost feel sorry for some of the volunteer leaders because they have deal with so many different kinds of people, some of whom may not be cut out for lobbying members of Congress.  In other words, some volunteers may not have the temperate for conversing in a constructive way with people who are resistant to the idea you're lobbying for.  However, the volunteer leaders I've worked with have done a great job working with these people.",58,"Over $150,000",Female,NA,White / Caucasian,NA,NA,Liberal,Democrat,NA,Strong Democrat,NA,NA,"Yes, you can use my data.",NA,Similar,24.733333333333334
2021-03-16,12:35:15,2021-03-16 12:49:34,IP Address,71.37.113.18,92,859,False,2021-03-23 12:49:37,R_wRyMjNSr57lBzk5,NA,NA,NA,NA,NA,NA,anonymous,EN,"Yes, I am over the age of 18 and agree to participate in this study.",2,4,7,3,5,6,8,1,0,0,262.468,0,1,2,6,3,5,4,8,7,0,0,70.595,0,Yes,Adventurous,Yes,Yes,Camping,Savory,1,2,6,7,5,4,8,3,0,0,90.207,0,Extremely important,Very worried,A moderate amount,A great deal,"Personal outreach from a CCL member.  I had written a letter to the editor about climate change, and this volunteer first wrote, and then called me.  I reluctantly accepted his invitation for coffee, and then slowly got more and more involved.","Volunteering for CCL is energizing.  You are working as a group and hearing about the successes of others.  There is a clear goal and and a clear set of confines within which we work, but within that there is incredible room for following your own ideas.  It is action oriented - you don't have to keep hearing about the latest bad news if you don't want to.",60,"Over $150,000",Male,NA,White / Caucasian,NA,NA,Liberal,Democrat,NA,Not Very Strong Democrat,NA,NA,NA,NA,Similar,14.316666666666666
2021-03-23,12:47:04,2021-03-23 12:55:16,IP Address,73.88.228.180,100,491,True,2021-03-23 12:55:17,R_1K8wDZMuIwXTK1j,NA,NA,NA,NA,36.096405029296875,-86.821197509765625,anonymous,EN,"Yes, I am over the age of 18 and agree to participate in this study.",8,7,3,5,6,1,2,4,0,0,107.568,0,4,1,2,3,5,8,7,6,0,0,54.354,0,Yes,Adventurous,No,Yes,Camping,Savory,4,3,1,2,5,6,8,7,0,0,78.737,0,Extremely important,Very worried,A moderate amount,A great deal,I have a grand child I am old enough that the effects of catastrophic climate change are unlikely to affect me. But her life may well be untenable,Yes,69,"Over $150,000",Male,NA,White / Caucasian,NA,NA,Moderate,Independent,NA,NA,NA,Closer to Democratic Party,"Yes, you can use my data.",NA,Different,8.183333333333334
2021-03-23,12:53:55,2021-03-23 13:22:11,IP Address,97.86.153.20,100,1695,True,2021-03-23 13:22:11,R_tGwctbjSwKsuCbv,NA,NA,NA,NA,35.261199951171875,-120.654998779296875,anonymous,EN,"Yes, I am over the age of 18 and agree to participate in this study.",2,7,4,8,3,5,6,1,0,0,158.879,0,3,4,1,2,5,7,8,6,0,0,130.2,0,No,Adventurous,No,No,Camping,Savory,8,7,4,6,1,2,5,3,0,0,151.575,0,Extremely important,Very worried,A moderate amount,A great deal,"I got involved with climate advocacy because climate change is the most critical issue facing our planet today. 
CCL was just getting started in my community, I liked its mission, I liked the people involved, and I needed to feel like I was doing something to address climate change.","It has been a  great educational experience, I've met a lot of other like-minded people who make me feel more hopeful for the planet, and it allows me an opportunity to feel like I'm making a positive difference in this endeavor.  Yes, it has been a very welcoming space.",80,"$35,001 - $50,000",Female,NA,White / Caucasian,NA,NA,Liberal,Democrat,NA,Strong Democrat,NA,NA,"Yes, you can use my data.",NA,Similar,28.25
2021-03-16,15:35:27,2021-03-16 15:49:42,IP Address,67.163.47.110,92,854,False,2021-03-23 15:49:45,R_2ValSLbm1OfgcsS,NA,NA,NA,NA,NA,NA,anonymous,EN,"Yes, I am over the age of 18 and agree to participate in this study.",5,8,1,7,4,3,6,2,0,0,77.09,0,4,1,2,3,8,5,7,6,0,0,65.289,0,No,Adventurous,No,No,Camping,Savory,4,1,2,3,5,8,6,7,0,0,72.438,0,Very important,Very worried,Only a little,A great deal,"Major changes of direction are driven by economic effects, not social good. EICDA and similar approaches are market, economic drivers to change our current direction. We currently allow carbon users to externalize the real costs of carbon. EICDA changes that. It seems like it can be sold to governments.",I like the leverage of lobbying since the group is big enough to get access to Congresspeople. It fits in with other political activism I do. I am not able to fully participate because CCL seems to pamper climate deniers to have access to Congresspeople who are also deniers.,74,NA,Male,NA,White / Caucasian,NA,NA,Very liberal,Democrat,NA,Strong Democrat,NA,NA,NA,NA,Different,14.233333333333333
2021-03-23,17:40:40,2021-03-23 17:54:35,IP Address,98.235.204.93,100,834,True,2021-03-23 17:54:35,R_3kCaIRT0jxukff1,NA,NA,NA,NA,40.178802490234375,-77.00469970703125,anonymous,EN,"Yes, I am over the age of 18 and agree to participate in this study.",4,7,8,5,6,2,1,3,15.888,136.952,141.024,22,6,1,2,3,8,7,4,5,28.526,75.31,78.044,6,No,Adventurous,No,No,Staying in and watching TV shows,Savory,7,5,1,6,3,4,2,8,13.814,105.748,107.933,17,Extremely important,Very worried,A moderate amount,A great deal,"Care about the world’s children and the fact that climate chaos is an existential crisis that, if unsolved, will lead to unimaginable suffering, perhaps in their lifetimes, if not in the generation or two that will follow.",Yes,Older than you,NA,Female,NA,NA,NA,NA,Liberal,Democrat,NA,Strong Democrat,NA,NA,"Yes, you can use my data.",NA,Different,13.9
2021-03-24,10:21:30,2021-03-24 10:28:56,IP Address,68.235.73.2,100,446,True,2021-03-24 10:28:57,R_2TUmOWgzyVTPaBr,NA,NA,NA,NA,47.5735931396484375,-94.7895965576171875,anonymous,EN,"Yes, I am over the age of 18 and agree to participate in this study.",3,8,4,5,7,6,1,2,0,0,104.5,0,3,1,2,4,6,8,5,7,0,0,50.651,0,No,Relaxing,No,No,Camping,Sweet,4,3,5,6,8,1,2,7,0,0,58.475,0,Extremely important,Very worried,Only a little,A great deal,"Obvious signs of significant climate change where I live, yet denial of climate change by national political leaders.",Very welcoming. Very organized.,62,"$15,001 - $25,000",Female,NA,White / Caucasian,NA,NA,Liberal,Democrat,NA,Strong Democrat,NA,NA,"Yes, you can use my data.",NA,Similar,7.433333333333334
2021-03-24,13:45:53,2021-03-24 13:51:20,IP Address,50.86.54.155,100,327,True,2021-03-24 13:51:21,R_2Sq8vGlLrXARgzX,NA,NA,NA,NA,31.71600341796875,-89.07340240478515625,anonymous,EN,"Yes, I am over the age of 18 and agree to participate in this study.",7,4,6,3,5,2,1,8,2.999,47.451,48.773,13,2,1,4,3,7,6,5,8,7.042,20.109,21.067,6,Yes,Adventurous,No,No,Staying in and watching TV shows,Savory,6,1,5,3,4,2,7,8,4.156,62.724,64.001,15,Extremely important,Very worried,A moderate amount,A great deal,Safeguarding ecosystems and my children’s futures,Yes,44,"$75,001 - $100,000",Male,NA,White / Caucasian,NA,NA,Moderate,Democrat,NA,Strong Democrat,NA,NA,"Yes, you can use my data.",NA,Different,5.45
2021-03-24,17:27:38,2021-03-24 17:40:20,IP Address,108.241.29.239,100,761,True,2021-03-24 17:40:21,R_DjUnoWrraMUkQYV,NA,NA,NA,NA,36.131500244140625,-86.80190277099609375,anonymous,EN,"Yes, I am over the age of 18 and agree to participate in this study.",5,8,6,7,4,3,1,2,0,0,94.746,0,4,1,5,3,6,8,2,7,0,0,85.626,0,No,Relaxing,No,No,Staying in and watching TV shows,Savory,5,1,6,4,3,8,2,7,0,0,43.028,0,Extremely important,Very worried,A moderate amount,A great deal,"I believe that one of the most effective ways to impact climate change is through legislation. CCL offers education on the the effects of climate change, training in lobbying and opportunities to do it in various ways.

",Our CCL group based in Williamson County Tennessee is very welcoming.  The educational opportunities are awesome.  This helps me to become a more effective advocate for measures to improve our climate.,74`,"Over $150,000",Female,NA,White / Caucasian,NA,NA,Liberal,Democrat,NA,Strong Democrat,NA,NA,"Yes, you can use my data.",NA,Different,12.683333333333334
2021-03-25,08:50:56,2021-03-25 09:17:35,IP Address,76.117.178.52,100,1598,True,2021-03-25 09:17:35,R_UMCbG0QUR3amzxn,NA,NA,NA,NA,40.7718048095703125,-74.20980072021484375,anonymous,EN,"Yes, I am over the age of 18 and agree to participate in this study.",2,1,6,8,3,7,5,4,0,0,155.919,0,2,1,8,6,3,4,5,7,0,0,181.584,0,Yes,Adventurous,No,Yes,Camping,Savory,3,2,7,8,5,1,6,4,0,0,105.064,0,Extremely important,Very worried,A moderate amount,A great deal,CCL has effective solutions and approaches.   CCL allows everyone to find a way to contribute and teaches them how to do it.  I am a scientist so I understand climate science and the economics.  The politics have been total new to me and CCL has help me understand the process.,I have had several CCL role and never felt unwelcome.,66,"Over $150,000",Male,NA,White / Caucasian,NA,NA,Moderate,Democrat,NA,Strong Democrat,NA,NA,"Yes, you can use my data.",NA,Similar,26.633333333333333
2021-03-25,10:14:55,2021-03-25 10:25:13,IP Address,71.8.133.92,100,618,True,2021-03-25 10:25:14,R_1rAKoOXKBUJvNVK,NA,NA,NA,NA,46.278594970703125,-96.092498779296875,anonymous,EN,"Yes, I am over the age of 18 and agree to participate in this study.",8,6,5,4,3,7,2,1,0,0,150.963,0,4,2,1,3,6,8,5,7,0,0,43.95,0,No,Adventurous,No,No,Camping,Savory,5,2,1,8,4,7,3,6,0,0,28.073,0,Extremely important,Very worried,A great deal,A great deal,"The science of global warming and climate change are a huge concern. I am a retired hydrologist and have witnessed use and misuse of waters of the state. I did what I could under the law to prevent misuse, but it is pervasive.","Yes, our local leader Beth Monke is engaging, encouraging and a wonderful leader. She keeps us informed and interested.",69,"$35,001 - $50,000",Female,NA,White / Caucasian,NA,NA,Moderate,Democrat,NA,Strong Democrat,NA,NA,"Yes, you can use my data.",NA,Different,10.3
2021-03-27,19:39:40,2021-03-27 19:57:53,IP Address,69.206.178.97,100,1093,True,2021-03-27 19:57:53,R_3M3woYfNY3jHDU7,NA,NA,NA,NA,41.7440032958984375,-74.10669708251953125,anonymous,EN,"Yes, I am over the age of 18 and agree to participate in this study.",6,7,4,5,8,3,1,2,30.942,207.124,207.809,14,1,3,2,4,6,8,5,7,30.654,115.383,116.11,8,No,Adventurous,No,No,Camping,Sweet,5,4,3,6,7,8,1,2,10.207,117.549,118.223,14,Extremely important,Very worried,A great deal,A great deal,I wanted to leave this world a little better for my 5 and 9 year old grandsons.,"CCL is an amazing organization.  It is welcoming,  well organized and constantly finding new ways to move the political will it will take to have a carbon fee and dividend act passed.",79,"$35,001 - $50,000",Female,NA,White / Caucasian,NA,NA,Liberal,Democrat,NA,Strong Democrat,NA,NA,"Yes, you can use my data.",NA,Similar,18.216666666666665
